# image_id qw qx qy qz Cx Cy Cz camera_id name cluster_label
224 -0.44920267 0.04514024 0.86319575 0.22599209 -2.02064947 0.67968156 2.22606043 1 frame_00224.png 1
223 -0.42715017 0.04374408 0.87185274 0.23558861 -1.94394612 0.67313409 2.34171039 1 frame_00223.png 1
222 -0.38215705 0.04088518 0.89011674 0.24490118 -1.80404450 0.67649925 2.50869544 1 frame_00222.png 1
221 -0.34047437 0.04323375 0.90526816 0.25039491 -1.62009188 0.67668488 2.64960177 1 frame_00221.png 1
220 -0.29279412 0.04508876 0.91887636 0.26058557 -1.44252919 0.69168503 2.73572577 1 frame_00220.png 1
219 -0.25746436 0.04707788 0.92746399 0.26703245 -1.32854892 0.69750156 2.78143647 1 frame_00219.png 1
218 -0.21218644 0.05131935 0.93525587 0.27863901 -1.15202438 0.71369134 2.86193103 1 frame_00218.png 1
217 -0.17516583 0.05592953 0.94076325 0.28487423 -0.96523070 0.70287728 2.91708434 1 frame_00217.png 1
216 -0.14051091 0.05900087 0.94414790 0.29216491 -0.80464177 0.68799460 2.94672806 1 frame_00216.png 1
215 -0.08433991 0.05774835 0.94691516 0.30480090 -0.61189522 0.67684245 2.97043790 1 frame_00215.png 1
214 -0.03990663 0.05705377 0.94539545 0.31840191 -0.45428495 0.64223788 2.98336929 1 frame_00214.png 1
213 -0.00122719 0.05605637 0.94295097 0.32817625 -0.30171535 0.55461924 2.98885969 1 frame_00213.png 1
212 0.04729771 0.05234210 0.93605943 0.34469693 -0.13153599 0.35227747 3.01613888 1 frame_00212.png 1
211 0.08536980 0.04694204 0.93035604 0.35347713 0.00678497 0.19792318 2.99710865 1 frame_00211.png 1
210 0.13142763 0.04112502 0.91950444 0.36816720 0.23564253 0.02817997 2.86621694 1 frame_00210.png 2
209 0.15570073 0.03750783 0.91441638 0.37174336 0.36761284 -0.04793618 2.79671772 1 frame_00209.png 2
208 0.18414964 0.03194346 0.90925296 0.37192416 0.51390948 -0.18131302 2.74725428 1 frame_00208.png 2
207 0.20860269 0.02656215 0.90432598 0.37144837 0.69640681 -0.29748362 2.67508414 1 frame_00207.png 2
206 0.23241493 0.01922112 0.89935518 0.36982983 0.88414425 -0.42544970 2.53986690 1 frame_00206.png 2
205 0.25605668 0.01300745 0.89197559 0.37235109 1.02716833 -0.53896268 2.42672314 1 frame_00205.png 2
204 0.28041298 0.00686551 0.88402842 0.37391868 1.16563156 -0.61699728 2.34102321 1 frame_00204.png 0
203 0.31527398 0.00197160 0.87048033 0.37797147 1.35774392 -0.75811624 2.18990874 1 frame_00203.png 0
202 0.34906935 0.00025693 0.85544669 0.38257220 1.49484277 -0.80299631 2.01241685 1 frame_00202.png 0
201 0.37782580 0.00129568 0.84226740 0.38448877 1.59826069 -0.81025124 1.84609172 1 frame_00201.png 0
200 0.40755285 0.00492287 0.82824952 0.38455060 1.68663714 -0.82100465 1.67790278 1 frame_00200.png 0
199 0.44124681 0.01184878 0.81259557 0.38059073 1.76746443 -0.78829650 1.52352751 1 frame_00199.png 0
198 0.47118632 0.01898116 0.79796291 0.37533767 1.86171265 -0.81095654 1.35035074 1 frame_00198.png 0
197 0.50265320 0.02542716 0.78215028 0.36733384 1.92484007 -0.79779598 1.12348233 1 frame_00197.png 0
196 0.52466294 0.02968670 0.77059214 0.36060401 1.95498703 -0.79955930 0.95331634 1 frame_00196.png 0
195 0.54258521 0.03213873 0.76071061 0.35480666 2.01075192 -0.79423619 0.80461302 1 frame_00195.png 0
194 0.56684691 0.03288225 0.74702904 0.34576140 2.11367409 -0.80787053 0.51775245 1 frame_00194.png 0
193 0.58351150 0.03364953 0.73668750 0.34010817 2.17354473 -0.81523246 0.29769110 1 frame_00193.png 0
69 0.97702125 -0.00923370 -0.19930060 -0.07498994 -0.38438066 -0.37929124 -3.57414798 1 frame_00069.png 2
70 0.98556119 -0.00631505 -0.15855225 -0.05907993 -0.18899202 -0.40009094 -3.65049898 1 frame_00070.png 2
71 0.99210378 -0.00427542 -0.11737959 -0.04397544 -0.02812256 -0.39324803 -3.72514414 1 frame_00071.png 2
72 0.99599997 -0.00179415 -0.08384070 -0.03084751 0.12147969 -0.39508756 -3.80316084 1 frame_00072.png 2
73 0.99907380 0.00062532 -0.04055672 -0.01436294 0.28989983 -0.38328393 -3.83847168 1 frame_00073.png 2
74 0.99999498 0.00284921 -0.00137979 0.00012723 0.44987078 -0.37053319 -3.82041561 1 frame_00074.png 2
75 0.99923649 0.00340663 0.03622410 0.01423567 0.59324608 -0.38511893 -3.80598274 1 frame_00075.png 2
76 0.99724458 0.00409689 0.06939140 0.02590923 0.74576367 -0.37672812 -3.79573792 1 frame_00076.png 2
77 0.99321451 0.00514754 0.10910680 0.03992669 0.96979878 -0.37971466 -3.77917553 1 frame_00077.png 2
78 0.98808721 0.00575967 0.14468955 0.05210977 1.12677526 -0.37149586 -3.73592239 1 frame_00078.png 2
79 0.98300545 0.00697751 0.17293750 0.06118999 1.23667811 -0.35751925 -3.66707433 1 frame_00079.png 2
80 0.97357027 0.00790751 0.21547639 0.07528833 1.41586911 -0.36847905 -3.56394831 1 frame_00080.png 2
81 0.96431694 0.00880157 0.25004314 0.08656671 1.58640708 -0.35267431 -3.47777113 1 frame_00081.png 2
82 0.95431643 0.01063588 0.28202118 0.09813806 1.76171168 -0.35535838 -3.38473041 1 frame_00082.png 2
83 0.94338270 0.01142484 0.31295557 0.10934976 1.88812066 -0.33423279 -3.26866414 1 frame_00083.png 2
84 0.93206273 0.01419952 0.34164016 0.11974741 1.98056165 -0.31734819 -3.13787402 1 frame_00084.png 2
85 0.91448102 0.01509142 0.38140044 0.13427739 2.12178796 -0.32027208 -2.96865020 1 frame_00085.png 2
86 0.90238617 0.01501180 0.40609688 0.14338467 2.24364903 -0.30813985 -2.86541904 1 frame_00086.png 2
87 0.88387876 0.01791563 0.44013133 0.15723160 2.42869632 -0.31879041 -2.71789735 1 frame_00087.png 2
88 0.86768505 0.01725335 0.46775872 0.16741194 2.50944686 -0.31134668 -2.59319690 1 frame_00088.png 2
89 0.84496743 0.01810191 0.50327601 0.18004341 2.56420195 -0.29989775 -2.39148709 1 frame_00089.png 2
90 0.82359170 0.01774996 0.53376852 0.19097858 2.60643420 -0.32365758 -2.22210041 1 frame_00090.png 2
91 0.80102395 0.01842498 0.56339478 0.20151295 2.66290684 -0.30378039 -2.03205898 1 frame_00091.png 2
92 0.78087438 0.02002543 0.58788371 0.21030200 2.72651852 -0.30675040 -1.84819480 1 frame_00092.png 2
93 0.75530132 0.02141235 0.61694002 0.22010552 2.75070765 -0.30111177 -1.65289785 1 frame_00093.png 2
94 0.73180196 0.02377392 0.64169027 0.22832934 2.72633239 -0.29018134 -1.45550878 1 frame_00094.png 2
95 0.70963313 0.02609287 0.66375180 0.23489046 2.70121636 -0.30883671 -1.28812719 1 frame_00095.png 2
96 0.68228498 0.02827989 0.68918533 0.24230361 2.67872204 -0.30105856 -1.08146941 1 frame_00096.png 2
97 0.65999757 0.03073485 0.70848131 0.24801779 2.66973858 -0.31098683 -0.88877269 1 frame_00097.png 2
98 0.63333152 0.03219473 0.73031417 0.25396044 2.64308452 -0.31266300 -0.69578741 1 frame_00098.png 2
99 0.60918614 0.03353154 0.74900511 0.25837807 2.58930100 -0.29405207 -0.51423131 1 frame_00099.png 2
100 0.58726354 0.03514671 0.76461711 0.26314810 2.52803839 -0.31789150 -0.33959284 1 frame_00100.png 2
101 0.56833792 0.03570752 0.77757910 0.26662280 2.47375772 -0.31711414 -0.16136453 1 frame_00101.png 2
102 0.55228497 0.03722844 0.78780783 0.27010031 2.41588180 -0.32998443 0.05294406 1 frame_00102.png 2
103 0.53891649 0.03851202 0.79594705 0.27304601 2.33601269 -0.34616381 0.21305401 1 frame_00103.png 2
104 0.52682268 0.04007142 0.80255025 0.27706542 2.20349979 -0.32862521 0.36808673 1 frame_00104.png 2
105 0.51981738 0.04013279 0.80602701 0.28017799 2.11952050 -0.33351441 0.49948308 1 frame_00105.png 2
106 0.50996625 0.03978406 0.81143379 0.28271340 2.05485309 -0.32699353 0.67816864 1 frame_00106.png 2
107 0.50194901 0.03938479 0.81514975 0.28640343 2.01342763 -0.34234489 0.86739924 1 frame_00107.png 2
108 0.49255289 0.03711782 0.81939980 0.29085716 1.95293136 -0.34186245 1.04897976 1 frame_00108.png 2
109 0.48371353 0.03564222 0.82276476 0.29632584 1.87409843 -0.32958017 1.19038929 1 frame_00109.png 2
110 0.47290649 0.03408459 0.82668603 0.30296518 1.79276332 -0.35134236 1.33583353 1 frame_00110.png 2
111 0.45814851 0.03211226 0.83272317 0.30925857 1.71922136 -0.34680014 1.48647604 1 frame_00111.png 2
112 0.44286012 0.03089634 0.83772610 0.31801778 1.64777015 -0.35013215 1.65751280 1 frame_00112.png 2
113 0.41760237 0.02810533 0.84669618 0.32851778 1.54819400 -0.35606094 1.85538714 1 frame_00113.png 2
114 0.38284820 0.02479527 0.85814992 0.34116149 1.41421944 -0.37268595 2.00878482 1 frame_00114.png 2
115 0.35040497 0.02007986 0.86805812 0.35112429 1.31366986 -0.41824926 2.12590553 1 frame_00115.png 2
116 0.31385652 0.01486664 0.87763629 0.36197736 1.20718448 -0.46360622 2.24502732 1 frame_00116.png 2
117 0.27123929 0.00845103 0.88667956 0.37437573 1.09237552 -0.54980014 2.37170531 1 frame_00117.png 2
118 0.22342087 0.00022250 0.89563600 0.38460267 0.94434648 -0.60762065 2.44588375 1 frame_00118.png 0
119 0.18235615 -0.00701234 0.90208310 0.39107946 0.80347618 -0.66019785 2.49754831 1 frame_00119.png 0
120 0.14394136 -0.01283091 0.90746265 0.39449688 0.64204418 -0.69074494 2.56267417 1 frame_00120.png 0
121 0.11334147 -0.01725533 0.91107135 0.39598605 0.48942237 -0.70610610 2.64620480 1 frame_00121.png 0
122 0.07677970 -0.02097886 0.91601204 0.39317517 0.26943213 -0.77517241 2.72482117 1 frame_00122.png 0
123 0.05299550 -0.02291144 0.91857055 0.39101749 0.13134940 -0.78894561 2.72797856 1 frame_00123.png 0
124 0.01078282 -0.02387347 0.92184953 0.38666166 -0.10449958 -0.80684629 2.69886232 1 frame_00124.png 0
125 -0.02607183 -0.02432560 0.92299509 0.38315609 -0.30014082 -0.80265906 2.69947910 1 frame_00125.png 0
126 -0.05170178 -0.02504539 0.92237637 0.38199671 -0.47044193 -0.81808050 2.70416681 1 frame_00126.png 0
127 -0.09135703 -0.02568833 0.92068207 0.37860075 -0.68673347 -0.83070324 2.66610791 1 frame_00127.png 0
258 0.90551279 -0.14921469 -0.39565073 -0.03524289 -1.36586104 0.75666154 -2.59463360 1 frame_00258.png 1
1 0.56601794 0.03874156 0.76535194 0.30390655 1.90766148 -0.32186599 1.21630356 1 frame_00001.png 2
259 0.91965780 -0.15957651 -0.35767649 -0.02885129 -1.20735572 0.76636848 -2.73920523 1 frame_00259.png 1
2 0.56315178 0.04289495 0.76660431 0.30551257 1.89381279 -0.31906055 1.24520582 1 frame_00002.png 2
260 0.93002285 -0.15857627 -0.33040564 -0.02726111 -1.10491059 0.75482087 -2.83872219 1 frame_00260.png 1
3 0.55855091 0.04629430 0.76900738 0.30741725 1.85441337 -0.31192361 1.33679385 1 frame_00003.png 2
261 0.93717087 -0.16590122 -0.30609625 -0.02219528 -1.00266517 0.76151928 -2.91423404 1 frame_00261.png 1
4 0.55136832 0.04930330 0.77317905 0.30944517 1.79719915 -0.30193573 1.45554417 1 frame_00004.png 2
262 0.94637077 -0.17106670 -0.27353131 -0.01729672 -0.88091022 0.75267114 -2.99548363 1 frame_00262.png 1
5 0.54034919 0.05261096 0.77933242 0.31288307 1.72765795 -0.29890572 1.60143287 1 frame_00005.png 2
263 0.95658582 -0.17891285 -0.22983408 -0.01049034 -0.72815802 0.73035570 -3.09148678 1 frame_00263.png 1
6 0.52471850 0.05585554 0.78792038 0.31738326 1.64360990 -0.28563315 1.71545233 1 frame_00006.png 2
294 0.63140532 -0.08723953 0.75856210 0.13527795 2.47157864 0.77846286 -0.46699313 1 frame_00294.png 1
37 0.56263858 -0.00723920 -0.76791973 -0.30607958 -2.52104745 -0.36706770 1.52325788 1 frame_00037.png 2
295 0.61634541 -0.08425993 0.77073016 0.13781738 2.43491985 0.78825498 -0.28151805 1 frame_00295.png 1
38 0.59857974 -0.00476864 -0.74547091 -0.29317686 -2.58280681 -0.37620176 1.34806881 1 frame_00038.png 2
296 0.59960968 -0.08089236 0.78396585 0.13900435 2.38381507 0.77633803 -0.07521744 1 frame_00296.png 1
39 0.62219839 -0.00255527 -0.72977709 -0.28335143 -2.59685827 -0.37009200 1.20305269 1 frame_00039.png 2
297 0.58056657 -0.07563797 0.79842272 0.14050806 2.32423397 0.78663254 0.12885927 1 frame_00297.png 1
40 0.64855640 -0.00060206 -0.71020093 -0.27384097 -2.56653601 -0.36032352 1.02411405 1 frame_00040.png 2
298 0.56224273 -0.06925130 0.81180561 0.14162991 2.26401997 0.78873519 0.31964234 1 frame_00298.png 1
41 0.67095646 0.00018611 -0.69284545 -0.26416393 -2.55469708 -0.37706510 0.84605517 1 frame_00041.png 2
299 0.55266708 -0.06491045 0.81846297 0.14305279 2.22688309 0.78988167 0.42993649 1 frame_00299.png 1
42 0.69555025 -0.00117092 -0.67230505 -0.25340559 -2.58361916 -0.38086152 0.62393898 1 frame_00042.png 2
300 0.53555003 -0.05830671 0.83018404 0.14346066 2.13700743 0.79980860 0.64707066 1 frame_00300.png 1
43 0.71112600 -0.00151478 -0.65873812 -0.24568600 -2.59924364 -0.38857280 0.45244591 1 frame_00043.png 2
301 0.52200836 -0.05298018 0.83895381 0.14441907 2.06517463 0.77801360 0.83014895 1 frame_00301.png 1
44 0.72834480 -0.00378907 -0.64312741 -0.23640355 -2.57916978 -0.37716060 0.26400041 1 frame_00044.png 2
302 0.51149512 -0.04979876 0.84574209 0.14357280 2.01804094 0.77716596 0.94345177 1 frame_00302.png 1
45 0.74384042 -0.00484052 -0.62765247 -0.22963098 -2.53721518 -0.38544734 0.09355752 1 frame_00045.png 2
303 0.48969092 -0.04305058 0.85910640 0.14242771 1.92273903 0.75997036 1.15866925 1 frame_00303.png 1
46 0.76080702 -0.00737448 -0.61045681 -0.22013806 -2.50626199 -0.39698138 -0.11256995 1 frame_00046.png 2
304 0.47813462 -0.03931675 0.86577417 0.14239581 1.87687572 0.75164810 1.24542088 1 frame_00304.png 1
47 0.77198813 -0.00792150 -0.59796254 -0.21543533 -2.49986078 -0.39619582 -0.26513770 1 frame_00047.png 2
305 0.45817222 -0.03304902 0.87676914 0.14234413 1.78252462 0.76654363 1.41749591 1 frame_00305.png 1
48 0.78896670 -0.01152608 -0.57902316 -0.20525807 -2.46897326 -0.40771263 -0.49057297 1 frame_00048.png 2
306 0.44022244 -0.02783125 0.88592708 0.14339745 1.69833088 0.76499826 1.58322427 1 frame_00306.png 1
49 0.79921984 -0.01405926 -0.56699659 -0.19890912 -2.40508430 -0.39709518 -0.63175452 1 frame_00049.png 2
307 0.42561730 -0.02445849 0.89302280 0.14409016 1.63748869 0.76672599 1.69054734 1 frame_00307.png 1
50 0.80902078 -0.01623808 -0.55456866 -0.19410126 -2.32619131 -0.40151704 -0.76165499 1 frame_00050.png 2
308 0.39257302 -0.01890687 0.90796467 0.14535854 1.48379544 0.73700290 1.93218044 1 frame_00308.png 1
51 0.82020058 -0.02016465 -0.54067554 -0.18583420 -2.23078591 -0.42012761 -0.96550760 1 frame_00051.png 2
309 0.37119722 -0.01608977 0.91656080 0.14788525 1.37995799 0.73775558 2.04252236 1 frame_00309.png 1
52 0.82847863 -0.02029413 -0.52931381 -0.18176410 -2.15916730 -0.42224441 -1.17120127 1 frame_00052.png 2
68 0.96839929 -0.01028459 -0.23356737 -0.08685229 -0.52457320 -0.40146124 -3.50838562 1 frame_00068.png 2
322 0.06760202 0.06497052 0.91942534 0.38192387 -0.13305513 -0.21621580 2.95210057 1 frame_00322.png 2
65 0.93525249 -0.01177802 -0.33244770 -0.12100652 -0.94335856 -0.40678538 -3.14366781 1 frame_00065.png 2
67 0.95825969 -0.01096784 -0.26787022 -0.09931577 -0.66712988 -0.40090439 -3.39334263 1 frame_00067.png 2
321 0.07720476 0.06243061 0.92567357 0.36506203 -0.06931701 -0.18865789 2.93454512 1 frame_00321.png 2
64 0.92282480 -0.01187847 -0.36227828 -0.13041376 -1.07328848 -0.38335456 -3.04038020 1 frame_00064.png 2
66 0.94728391 -0.01186379 -0.30050818 -0.11048658 -0.81153444 -0.40096175 -3.25227294 1 frame_00066.png 2
320 0.09451135 0.05495371 0.93395159 0.34026773 -0.01214902 -0.12677009 2.92386005 1 frame_00320.png 2
63 0.91070975 -0.01203289 -0.38864336 -0.13935317 -1.19275638 -0.39993437 -2.93292859 1 frame_00063.png 2
319 0.11043873 0.04536258 0.94266945 0.31164054 0.07825803 -0.00722601 2.90379851 1 frame_00319.png 2
62 0.89729339 -0.01134534 -0.41529634 -0.14921394 -1.29531146 -0.39492257 -2.76014065 1 frame_00062.png 2
318 0.12719058 0.03234857 0.95189910 0.27688306 0.21946131 0.15777092 2.84470467 1 frame_00318.png 2
61 0.88848996 -0.01497056 -0.43231859 -0.15317348 -1.36570709 -0.40358612 -2.61856844 1 frame_00061.png 2
317 0.14838602 0.01774062 0.95883000 0.24147854 0.32868095 0.34584156 2.73501274 1 frame_00317.png 1
60 0.87788254 -0.01620390 -0.45130087 -0.15933363 -1.45769561 -0.40688288 -2.46946396 1 frame_00060.png 2
316 0.16899936 0.00768768 0.96069568 0.22009982 0.40996617 0.44429359 2.65751697 1 frame_00316.png 1
59 0.86748562 -0.01954595 -0.46966762 -0.16278506 -1.56864467 -0.40315971 -2.33819252 1 frame_00059.png 2
315 0.19698609 -0.00169457 0.96015206 0.19824636 0.57409693 0.55439110 2.57467383 1 frame_00315.png 1
58 0.85946722 -0.02041622 -0.48274658 -0.16689821 -1.67735090 -0.42357188 -2.17977068 1 frame_00058.png 2
314 0.22513248 -0.00681539 0.95679739 0.18386865 0.75159184 0.65949815 2.51340280 1 frame_00314.png 1
57 0.85381863 -0.02109100 -0.49180719 -0.16933576 -1.74950659 -0.42112741 -1.99057663 1 frame_00057.png 2
313 0.25689538 -0.01043495 0.95104537 0.17148930 0.89713674 0.71327899 2.42950308 1 frame_00313.png 1
56 0.84638170 -0.02200669 -0.50405211 -0.17054384 -1.81875259 -0.42288074 -1.77356480 1 frame_00056.png 2
312 0.29299470 -0.01257400 0.94226047 0.16168242 1.03423028 0.74782036 2.31924043 1 frame_00312.png 1
55 0.84140640 -0.02209526 -0.51177950 -0.17213021 -1.89900079 -0.41430929 -1.62420943 1 frame_00055.png 2
311 0.31736508 -0.01297059 0.93508895 0.15722538 1.12576526 0.74258089 2.26093773 1 frame_00311.png 1
54 0.83835843 -0.02166432 -0.51598546 -0.17448440 -1.99248435 -0.40585532 -1.49319805 1 frame_00054.png 2
310 0.35162358 -0.01424261 0.92382708 0.15067029 1.27838529 0.74445592 2.13662028 1 frame_00310.png 1
53 0.83479648 -0.02132818 -0.52067458 -0.17764550 -2.08861399 -0.42574053 -1.34540091 1 frame_00053.png 2
293 0.65876791 -0.09151472 0.73558013 0.12873141 2.50031696 0.78192005 -0.71370981 1 frame_00293.png 1
36 0.52836473 -0.01009572 -0.78727659 -0.31768596 -2.45965292 -0.37565436 1.69328405 1 frame_00036.png 2
292 0.67873492 -0.09369977 0.71782666 0.12354811 2.50177078 0.78825445 -0.89637808 1 frame_00292.png 1
35 -0.48886350 0.01432015 0.80807431 0.32836461 -2.39661956 -0.37298117 1.87643238 1 frame_00035.png 2
291 0.70104051 -0.09500679 0.69704322 0.11681894 2.48931969 0.79338065 -1.10832807 1 frame_00291.png 1
34 -0.45658564 0.01624272 0.82283545 0.33794607 -2.32886916 -0.38575367 1.99933715 1 frame_00034.png 2
290 0.71969499 -0.09951608 0.67859671 0.10789887 2.46175663 0.79128165 -1.30844304 1 frame_00290.png 1
33 -0.42222243 0.01934316 0.83747477 0.34639583 -2.20512588 -0.37814632 2.11917951 1 frame_00033.png 2
289 0.73053205 -0.10215114 0.66744977 0.10197487 2.44693345 0.77894873 -1.44123406 1 frame_00289.png 1
32 -0.38616350 0.02092964 0.85179123 0.35339978 -2.05638195 -0.38538697 2.24785094 1 frame_00032.png 2
288 0.76175646 -0.10731934 0.63230149 0.09167597 2.39280149 0.80914424 -1.68943913 1 frame_00288.png 1
31 -0.35340020 0.02327195 0.86362900 0.35876407 -1.93395263 -0.37465263 2.37950989 1 frame_00031.png 2
287 0.77458720 -0.11150907 0.61641096 0.08728071 2.35236327 0.81070221 -1.80072866 1 frame_00287.png 1
30 -0.32100155 0.02506532 0.87414735 0.36358787 -1.81914349 -0.38370111 2.52552950 1 frame_00030.png 2
286 0.79401556 -0.11648614 0.59085179 0.08285184 2.29869437 0.81076891 -1.95034266 1 frame_00286.png 1
29 -0.29115031 0.02722265 0.88243136 0.36851774 -1.68178596 -0.39362747 2.61082072 1 frame_00029.png 2
285 0.82181680 -0.12251236 0.55076782 0.07913708 2.21382143 0.81399993 -2.14644238 1 frame_00285.png 1
28 -0.25549517 0.02962022 0.89180519 0.37219399 -1.46140187 -0.38655280 2.66203221 1 frame_00028.png 2
284 0.84149694 -0.12661065 0.51940707 0.07790342 2.15652369 0.80105716 -2.26920865 1 frame_00284.png 1
27 -0.22686734 0.03190448 0.89768829 0.37638949 -1.29261926 -0.38179649 2.68784317 1 frame_00027.png 2
283 0.86428888 -0.12981602 0.47974075 0.07746837 2.07805759 0.81628202 -2.40084449 1 frame_00283.png 1
26 -0.19388623 0.03510133 0.90418381 0.37898241 -1.12915459 -0.36203838 2.72531463 1 frame_00026.png 2
282 0.88245565 -0.13655304 0.44378638 0.07535874 1.97255242 0.80719120 -2.52875463 1 frame_00282.png 1
25 -0.16443223 0.03867275 0.90857605 0.38204191 -0.99741832 -0.37580890 2.74744936 1 frame_00025.png 2
281 0.90364228 -0.14263377 0.39728504 0.07246268 1.83781970 0.79715110 -2.68769910 1 frame_00281.png 1
24 -0.12722893 0.04355994 0.91303263 0.38508019 -0.81060014 -0.35900430 2.73003638 1 frame_00024.png 2
280 0.91543561 -0.14725842 0.36794483 0.07006570 1.74560336 0.78789090 -2.77811084 1 frame_00280.png 1
23 -0.09361423 0.04838880 0.91605338 0.38696395 -0.62738956 -0.35108933 2.72009382 1 frame_00023.png 2
279 0.92998635 -0.15544330 0.32655143 0.06577945 1.57910542 0.75697446 -2.91520249 1 frame_00279.png 1
22 -0.05901991 0.05286577 0.91782984 0.38898617 -0.48231239 -0.34123263 2.74279971 1 frame_00022.png 2
278 0.94811919 -0.16038207 0.26804860 0.05914002 1.36939904 0.75767045 -3.07688345 1 frame_00278.png 1
21 -0.02487597 0.05690788 0.91877890 0.38985641 -0.34709347 -0.32827347 2.78266525 1 frame_00021.png 2
277 0.95427873 -0.16516103 0.24292542 0.05532787 1.26326584 0.74451750 -3.14069988 1 frame_00277.png 1
20 0.00629611 0.05987342 0.91910278 0.38939133 -0.23431356 -0.34165924 2.80119189 1 frame_00020.png 2
276 0.96319377 -0.17226129 0.20071806 0.04791734 1.08518031 0.73514045 -3.23840290 1 frame_00276.png 1
19 0.04988142 0.06390711 0.91833292 0.38741757 -0.06505974 -0.32633159 2.75545924 1 frame_00019.png 2
275 0.96798027 -0.17949493 0.17036907 0.04207319 0.94088143 0.73142339 -3.30004555 1 frame_00275.png 1
18 0.07906284 0.06592103 0.91703373 0.38529550 0.05558975 -0.31799282 2.70662887 1 frame_00018.png 2
274 0.97192814 -0.18314665 0.14306959 0.03666186 0.81252727 0.72146142 -3.34393050 1 frame_00274.png 1
17 0.12725230 0.06838405 0.91351381 0.38029330 0.21989359 -0.30595311 2.65767553 1 frame_00017.png 2
